,WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,Estimates Start After
4012,826,KIR,NGDPRPPPPC,Kiribati,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2335.82,2295.85,2215.06,2206.39,2215.15,2053.53,2022.67,1981.43,2109.65,1994.05,1919.2,1894.65,1892.35,1885.2,1891.2,1862.96,1852.71,1857.51,1951.54,1884.91,1963.74,1901.03,1940.75,1944.03,1877.9,1935.39,1893.2,1890.55,1811.55,1787.18,1732.92,1737.32,1795.2,1846.18,1809.09,1970.98,2044.89,2035.86,2084.85,2130.46,2085.0,2087.14,2104.01,2117.54,2126.15,2133.44,2141.83,2017.0
4057,542,KOR,NGDPRPPPPC,Korea,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",5486.84,5793.32,6180.13,6904.25,7539.15,8050.48,8873.67,9904.67,10983.94,11645.07,12669.89,13897.22,14606.09,15452.84,16716.07,18139.81,19385.58,20389.69,19204.67,21255.24,22988.11,23919.36,25618.68,26288.36,27545.28,28671.23,30022.49,31603.58,32309.53,32398.46,34431.15,35426.7,36087.62,37060.59,38007.94,38870.13,39857.09,41001.07,41993.06,42850.29,42426.54,44207.59,45637.64,46906.66,48093.05,49264.08,50425.74,2020.0
4147,443,KWT,NGDPRPPPPC,Kuwait,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",60817.66,47175.17,40838.11,41089.6,42323.66,38138.02,39104.38,40062.69,34234.72,41047.73,29854.87,27583.57,48294.7,62615.69,55002.92,52212.07,49257.11,47769.82,48163.46,47633.44,50718.05,48801.33,47970.59,53484.53,54788.3,55519.37,56098.21,55670.37,56351.4,51716.3,49120.89,52172.03,54029.75,53454.97,51761.54,50279.64,50005.55,46479.26,45719.21,43993.24,41004.86,40822.14,41889.79,42297.17,42710.76,43130.67,43557.0,2020.0
4237,544,LAO,NGDPRPPPPC,Lao P.D.R.,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1527.3,1728.37,1769.12,1776.42,1840.82,1954.87,1993.11,1919.33,1826.57,1951.32,2006.0,2026.34,2106.53,2168.39,2283.49,2383.98,2489.46,2603.9,2665.56,2724.87,2851.91,2940.57,3092.95,3234.95,3415.05,3595.23,3853.88,4087.34,4332.95,4575.25,4862.59,5169.54,5489.18,5842.03,6193.5,6543.81,6896.29,7255.17,7593.0,7826.57,7678.89,7726.94,7944.61,8196.33,8555.37,8959.99,9369.41,2020.0
4327,446,LBN,NGDPRPPPPC,Lebanon,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",18803.46,18867.68,11872.26,14479.95,20793.76,25710.8,23889.34,27811.76,19841.98,11293.93,9510.94,12610.26,12515.54,12690.29,13075.94,13431.54,13655.48,14850.51,15283.1,14941.38,14732.25,14738.32,14542.69,14095.06,14551.99,14250.35,14285.65,15591.07,17014.07,18567.14,19480.89,18709.56,18022.18,17525.78,16957.62,16355.41,16162.3,16043.03,15684.57,14549.92,10960.83,,,,,,,2019.0
4372,666,LSO,NGDPRPPPPC,Lesotho,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1195.43,1200.5,1235.39,1240.2,1318.08,1330.37,1350.73,1317.88,1382.38,1417.78,1450.7,1498.97,1531.73,1553.03,1589.21,1554.52,1644.2,1700.15,1722.69,1748.75,1833.09,1891.69,1920.03,1996.66,2042.96,2104.92,2196.22,2290.41,2360.6,2353.26,2456.69,2563.71,2677.56,2706.73,2744.2,2814.53,2848.36,2752.74,2706.54,2646.9,2487.3,2526.61,2536.83,2546.56,2562.38,2538.3,2557.38,2016.0
4462,672,LBY,NGDPRPPPPC,Libya,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",99828.95,76308.61,73977.31,67649.3,59460.03,60153.44,51328.41,41985.89,40035.28,41051.61,45193.13,51069.37,48570.23,45717.38,45699.95,39191.74,39475.6,38597.97,37761.56,37339.96,38041.94,36802.53,35903.53,39977.91,41079.35,45297.92,47394.62,49621.03,39938.13,38224.64,38909.42,13231.46,28028.24,17755.0,8351.11,7191.72,6594.48,10708.89,12498.71,14007.05,5586.42,12344.05,12863.83,13440.4,13459.59,13968.6,14451.05,2014.0
4552,137,LUX,NGDPRPPPPC,Luxembourg,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",42909.99,43122.16,43534.65,44355.94,46415.69,48919.52,53554.88,55310.43,59478.2,64665.94,67339.29,72177.75,72498.39,74481.01,76216.32,76945.9,76992.16,80526.43,84698.04,90691.31,96940.86,98172.83,100762.89,101434.12,103559.42,105392.74,108993.78,116338.28,113042.73,105990.5,109250.41,109885.58,106783.18,108173.55,110228.7,112262.63,114690.18,113905.61,115237.28,115602.31,111857.69,115823.3,118034.13,119324.04,120260.83,120968.94,121681.22,2020.0
4642,674,MDG,NGDPRPPPPC,Madagascar,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2335.3,2050.87,1960.15,1927.28,1910.33,1880.77,1864.72,1833.2,1840.89,1859.86,1853.05,1686.16,1656.34,1641.21,1591.42,1569.04,1553.58,1560.97,1571.63,1594.48,1614.38,1658.94,1409.4,1501.27,1533.7,1559.88,1596.75,1639.88,1700.7,1587.57,1553.41,1534.94,1538.52,1531.79,1540.75,1546.77,1566.76,1586.4,1575.39,1585.15,1436.02,1491.56,1524.4,1563.71,1588.92,1643.7,1684.06,2010.0
4687,676,MWI,NGDPRPPPPC,Malawi,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1093.28,1007.56,1006.83,1015.67,1033.77,1034.29,977.139,933.998,907.246,873.589,889.15,944.508,864.768,943.005,840.04,944.28,1018.37,1059.05,1041.29,1049.24,1031.4,967.482,948.416,980.701,1011.75,1024.18,1042.69,1111.37,1163.5,1225.12,1272.68,1297.1,1284.56,1313.53,1349.53,1350.45,1342.45,1357.06,1377.0,1411.37,1384.38,1375.23,1376.84,1398.52,1427.34,1470.62,1515.22,2016.0
4732,548,MYS,NGDPRPPPPC,Malaysia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",7506.77,7834.3,8093.1,8390.06,8821.06,8470.57,8339.5,8565.57,9188.88,9784.54,10222.57,11029.63,11682.02,12488.3,13272.84,14196.84,15218.86,15923.8,14379.32,14877.23,15764.36,15433.11,15868.02,16393.5,17110.04,17573.53,18309.68,19270.19,19835.39,19199.82,20279.34,21005.0,21818.4,22310.47,23269.51,24060.44,24775.66,25897.24,26849.89,27920.57,26011.4,26582.23,27824.77,29048.56,30221.36,31365.28,32566.41,2020.0
4777,556,MDV,NGDPRPPPPC,Maldives,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",4669.32,4847.45,5050.52,5087.35,5767.9,6312.84,6602.91,7006.18,7424.23,7908.5,7303.36,7455.34,7719.86,7920.93,8294.07,8740.07,9330.85,10087.39,10849.09,11401.02,11767.56,11914.63,12435.08,15345.77,16023.22,13717.33,16997.01,17953.76,19357.93,17662.11,18632.85,19895.17,20059.35,21164.67,22341.01,22606.04,23642.09,24928.29,26509.73,27893.66,18659.64,21814.24,24287.49,26766.15,27930.87,28961.21,30012.2,2014.0
4822,678,MLI,NGDPRPPPPC,Mali,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1436.62,1371.36,1188.63,1201.44,1204.98,1219.85,1271.66,1283.36,1266.64,1383.31,1489.25,1574.59,1516.68,1532.57,1549.37,1553.46,1622.97,1657.26,1662.35,1720.79,1674.12,1877.98,1880.46,1990.95,1960.28,2023.15,2050.1,2052.97,2080.37,2106.4,2149.19,2149.84,2067.93,2053.85,2136.47,2203.45,2264.92,2315.16,2353.4,2392.47,2284.91,2307.53,2359.72,2405.34,2452.02,2499.54,2547.93,2017.0
4867,181,MLT,NGDPRPPPPC,Malta,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",15638.25,15920.8,15841.68,15669.61,15923.07,16167.32,16343.07,17152.51,18196.87,19301.32,20003.98,20630.93,22061.59,22702.64,23511.99,24908.37,25769.46,26805.66,27517.41,28392.29,27940.09,27424.51,27898.08,28840.65,28695.41,29459.98,30025.65,31411.43,32436.15,31826.9,33339.68,33417.75,34580.72,36045.01,38171.78,40862.4,41403.95,44953.77,46170.3,47051.93,41389.2,43148.97,45286.64,47194.61,49050.46,50609.68,52016.7,2020.0
5002,684,MUS,NGDPRPPPPC,Mauritius,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",4860.63,5070.85,5284.6,5256.32,5450.0,5777.36,6291.9,6879.7,7296.52,7564.16,8050.23,8317.03,8742.9,9078.94,9323.01,9639.51,10074.58,10515.09,11036.9,11182.01,11979.75,12267.5,12380.84,13027.1,13502.25,13617.51,14165.94,14909.17,15655.63,16131.72,16797.82,17454.77,18014.98,18579.35,19236.06,19893.44,20646.51,21415.34,22203.33,22852.14,19441.34,20417.18,21789.17,22663.0,23458.55,24235.11,25037.37,2018.0
5047,273,MEX,NGDPRPPPPC,Mexico,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",15382.36,16282.5,15808.53,14900.75,15059.33,15050.46,14275.53,14219.47,14111.82,14405.04,14864.31,15205.52,15462.02,15610.23,16107.46,14850.68,15609.96,16427.7,17025.02,17248.74,17862.55,17555.73,17308.62,17320.65,17761.17,17930.84,18477.01,18624.14,18553.79,17308.16,17929.57,18325.54,18738.3,18748.61,19044.55,19442.92,19732.02,19933.5,20162.0,19927.66,18098.2,19052.76,19640.47,19903.35,20135.87,20377.32,20628.62,2020.0
5272,686,MAR,NGDPRPPPPC,Morocco,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",3368.25,3191.92,3409.9,3312.3,3375.92,3506.08,3709.44,3531.34,3812.0,3813.55,3952.24,4157.1,3995.13,3895.08,4233.42,3945.7,4371.43,4243.11,4487.58,4474.17,4498.0,4762.76,4846.34,5067.73,5241.74,5344.57,5675.95,5802.11,6068.84,6247.77,6406.36,6660.26,6777.72,7000.21,7104.04,7349.05,7348.98,7581.0,7737.98,7857.9,7288.63,7629.81,7791.97,7999.56,8204.93,8418.19,8630.07,2018.0
5317,688,MOZ,NGDPRPPPPC,Mozambique,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",510.643,523.444,476.263,393.422,362.134,362.08,352.532,405.056,439.245,466.044,464.132,481.897,436.719,464.019,475.25,469.19,506.151,548.346,587.864,640.251,630.702,687.149,729.29,756.593,792.726,821.345,875.915,917.795,958.283,991.323,1027.21,1073.48,1120.13,1165.41,1217.09,1262.61,1273.78,1283.66,1289.74,1281.78,1229.94,1224.61,1253.39,1372.4,1381.81,1391.69,1542.55,2015.0
5497,558,NPL,NGDPRPPPPC,Nepal,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1266.9,1341.36,1360.11,1289.28,1381.85,1433.72,1466.02,1458.45,1536.09,1565.71,1598.38,1656.33,1678.29,1695.93,1787.27,1803.39,1855.42,1910.28,1926.14,1973.79,2056.79,2136.33,2106.15,2158.23,2229.21,2277.63,2325.17,2375.7,2493.88,2585.9,2697.43,2786.84,2922.62,3033.78,3217.45,3331.87,3315.81,3565.2,3773.72,3972.63,3839.13,3857.55,3975.09,4171.42,4340.71,4502.75,4671.57,2018.0
5542,138,NLD,NGDPRPPPPC,Netherlands,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",30848.89,30436.46,29883.53,30294.98,31120.2,31815.93,32639.73,33048.7,34329.53,35648.94,36920.56,37528.56,37825.8,38027.36,38910.04,39775.0,40979.48,42551.84,44290.6,46206.44,47832.04,48568.57,48316.51,48131.74,48888.64,49743.93,51375.59,53235.95,54235.1,51991.29,52404.98,52958.92,52179.2,51960.08,52544.34,53346.88,54264.39,55509.26,56490.47,57258.26,54671.24,56568.25,58188.9,59221.93,60110.61,60910.76,61721.31,2020.0
5587,196,NZL,NGDPRPPPPC,New Zealand,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",24430.25,25021.88,25542.69,25269.39,26733.32,26797.51,27036.63,27450.88,27350.73,27185.86,26872.98,25835.51,25742.29,26780.43,27900.56,28834.68,29541.19,29877.41,29708.11,30888.1,32011.14,32607.45,33589.74,34350.88,35450.78,36152.04,36770.94,37670.29,37285.85,36470.27,36701.32,37092.82,37793.57,38348.87,39144.53,39749.54,40407.45,40975.98,41623.09,41916.87,40241.69,41984.54,42928.31,43026.64,43194.96,43505.5,43902.68,2020.0
5677,692,NER,NGDPRPPPPC,Niger,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1564.3,1510.06,1491.15,1385.37,1114.3,1161.76,1196.7,1160.62,1202.28,1176.64,1125.53,1084.89,1070.18,1037.63,1021.23,1011.08,977.451,958.091,1016.95,979.015,932.902,964.968,976.013,961.21,929.56,961.23,980.856,974.39,1010.81,992.126,1036.63,1020.71,1085.17,1099.01,1127.2,1131.92,1151.59,1163.64,1200.76,1224.34,1221.7,1239.85,1273.19,1354.76,1455.2,1523.15,1556.57,2009.0
5812,142,NOR,NGDPRPPPPC,Norway,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",33292.39,33703.24,33655.96,34892.81,36902.09,38826.45,40252.52,40721.38,40401.85,40701.49,41324.86,42358.42,43615.29,44590.93,46591.0,48287.84,50452.96,52871.4,53925.86,54608.36,56014.49,56941.4,57410.53,57608.44,59552.93,60686.36,61609.7,62785.86,62223.07,60445.71,60057.98,59856.17,60679.69,60607.49,61080.26,61695.71,61801.98,62782.11,63083.35,63230.51,62422.45,63928.04,66131.6,67652.8,68443.05,68957.44,69476.08,2020.0
5857,449,OMN,NGDPRPPPPC,Oman,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",15596.6,16858.22,18797.05,20237.92,21515.0,24639.73,23595.13,21320.62,22438.91,21824.56,26119.84,26725.85,27987.47,28714.79,28901.19,29466.39,29587.85,30746.89,30973.07,30519.04,31953.84,32823.92,31930.29,30566.14,30428.08,30615.44,31629.53,32356.13,34267.26,35132.03,34441.51,32141.17,31898.09,31502.84,30854.2,30996.15,30635.93,29758.24,29759.3,29410.21,29686.29,29582.12,29598.29,29879.53,29789.23,29828.11,29656.71,2020.0
5902,564,PAK,NGDPRPPPPC,Pakistan,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2053.04,2117.86,2212.57,2296.79,2323.17,2458.17,2545.66,2623.89,2721.52,2780.9,2826.68,2907.23,3000.36,2985.61,3038.2,3113.7,3238.92,3216.05,3250.66,3309.3,3340.61,3337.65,3373.96,3447.21,3633.36,3884.1,4034.95,4182.97,4218.53,4145.13,4164.2,4226.98,4300.84,4370.81,4458.57,4549.57,4666.49,4817.92,4990.93,5000.79,4885.81,4984.96,5086.69,5218.29,5378.93,5546.37,5718.53,2020.0
5992,283,PAN,NGDPRPPPPC,Panama,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",11318.97,12067.12,12415.51,11586.91,11633.17,11938.23,12096.12,11624.18,9857.41,9804.47,10383.51,11121.95,11782.14,12167.57,12257.76,12219.63,12854.09,13410.41,14103.49,14357.98,14456.96,14249.16,14283.53,14600.28,15399.57,16198.69,17260.77,19004.18,20509.87,20407.11,21231.75,23240.43,25084.05,26375.43,27268.89,28381.54,29332.6,30510.96,31147.8,31637.97,25597.0,28266.82,29288.46,30356.39,31473.4,32641.51,33862.57,2020.0
6037,853,PNG,NGDPRPPPPC,Papua New Guinea,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2739.08,2697.65,2658.88,2689.75,2605.93,2634.32,2725.95,2843.04,2840.95,2683.82,2490.3,2646.54,2791.99,3084.78,3320.94,3122.42,3242.53,2959.69,3020.79,3001.17,2855.55,2783.61,2713.03,2888.58,2837.22,2889.13,2894.17,3049.05,2971.12,3101.87,3239.75,3106.58,3083.47,3133.09,3482.7,3634.83,3756.13,3809.45,3721.21,3858.79,3632.37,3601.41,3669.47,3715.55,3741.67,3771.03,3793.98,2019.0
6082,288,PRY,NGDPRPPPPC,Paraguay,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",8374.04,8876.15,8497.61,7999.49,7985.64,8053.64,7826.47,7894.72,8101.94,8309.57,8651.93,8408.49,8380.11,8617.9,8894.67,9311.51,9268.89,9468.88,9285.82,8975.79,8592.71,8361.98,8208.36,8411.39,8601.11,8635.82,8900.72,9230.41,9672.82,9495.89,10385.97,10665.36,10429.61,11125.81,11542.79,11710.82,12034.67,12433.77,12651.44,12424.93,12184.35,12558.85,12860.05,13195.47,13474.54,13759.52,14050.52,2019.0
6127,293,PER,NGDPRPPPPC,Peru,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",7471.39,7686.12,7477.33,6620.44,6713.69,6698.8,7341.61,7734.55,6853.98,5809.41,5402.61,5413.18,5280.15,5452.8,6012.18,6343.24,6407.84,6707.23,6571.0,6563.34,6637.74,6581.69,6843.88,7033.14,7286.05,7646.36,8122.48,8712.12,9399.93,9396.93,10065.93,10582.22,11105.9,11625.0,11771.0,12022.13,12363.64,12540.71,12903.16,12783.13,11263.78,12271.76,12704.57,13146.51,13439.88,13732.72,14027.3,2018.0
6172,566,PHL,NGDPRPPPPC,Philippines,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",4604.13,4644.47,4695.05,4665.47,4219.23,3816.52,3853.18,3921.29,4093.37,4246.1,4275.46,4159.87,4081.68,4074.97,4156.47,4248.91,4279.59,4401.75,4272.78,4322.28,4514.05,4553.47,4625.02,4762.98,4976.23,5122.85,5294.5,5537.58,5676.05,5658.89,5970.91,6099.13,6414.79,6739.98,7058.12,7393.04,7790.26,8199.05,8587.92,8982.57,8010.68,8144.56,8527.69,8983.96,9445.18,9903.72,10386.15,2020.0
6217,964,POL,NGDPRPPPPC,Poland,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",12374.27,11037.57,10406.99,10835.76,10703.46,11034.03,11349.4,11551.59,11919.73,12361.76,11366.51,10542.63,10728.93,11155.45,11715.52,12503.81,13274.03,14203.67,14903.28,15574.72,16409.48,16611.32,16856.28,17456.79,18340.02,18991.5,20164.75,21606.57,22519.85,23145.38,24082.51,25201.85,25535.03,25826.06,26729.99,27871.32,28776.05,30161.55,31773.19,33284.21,32391.25,34154.25,35927.06,37221.06,38398.29,39602.3,40824.46,2020.0
6262,182,PRT,NGDPRPPPPC,Portugal,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",16489.86,16923.35,17184.07,17270.74,17025.2,17256.53,17813.22,19177.93,20223.04,21599.09,23347.49,24189.96,24966.53,24764.62,25065.86,25555.58,26352.04,27388.98,28561.19,29509.66,30421.13,30794.54,30862.49,30460.71,30931.34,31115.6,31564.12,32291.79,32348.24,31308.65,31837.94,31343.85,30194.56,30080.45,30482.57,31157.64,31887.22,33086.05,34083.36,34989.23,31961.34,33440.25,35217.68,36180.55,37067.48,37904.78,38684.98,2020.0
6307,359,PRI,NGDPRPPPPC,Puerto Rico,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",16801.89,16842.61,16189.93,16121.45,17142.05,17328.07,18557.26,19270.14,20306.64,21076.31,21653.67,22009.33,22858.01,23750.37,24561.74,25481.32,25861.84,26897.72,28403.1,29389.91,30124.84,32906.42,33577.33,34341.88,35017.11,34370.83,34030.14,33832.14,33403.59,32930.52,32960.84,33224.69,33639.04,33922.3,34070.28,34301.81,34492.82,34627.22,34226.85,34735.43,33808.75,34014.07,34323.91,34636.58,34952.1,35270.48,35556.08,2020.0
6352,453,QAT,NGDPRPPPPC,Qatar,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",140771.71,124882.64,106442.19,94051.68,102271.03,84207.49,83146.68,80493.85,80993.54,82087.96,59959.4,57997.53,63457.69,62586.9,63393.58,62854.34,64065.25,79210.4,84019.08,83864.32,86435.58,87650.41,91006.82,90264.58,98632.64,93270.34,101382.65,100604.63,87676.76,93993.73,105739.0,116493.49,115334.96,111365.54,106059.22,101000.86,96943.85,91742.86,91679.08,91101.14,91591.53,91544.09,93302.17,93879.8,95633.81,97594.91,99703.25,2020.0
6397,968,ROU,NGDPRPPPPC,Romania,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",13451.81,13385.47,13841.78,14613.14,15427.19,15342.18,15627.89,15663.7,15504.02,14552.15,13719.02,11963.62,10956.88,11185.53,11696.69,12606.44,13177.43,12445.88,11905.94,11825.06,12182.81,12833.86,13947.7,14384.65,15963.23,16816.8,18274.16,19713.39,22065.11,21046.77,20370.79,20857.32,21392.14,22282.99,23164.65,23941.97,25213.72,27219.98,28598.67,29961.6,28932.98,30960.74,32458.74,33704.69,34981.68,36230.2,37504.83,2020.0
6487,714,RWA,NGDPRPPPPC,Rwanda,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1050.32,1038.06,975.956,997.126,1099.77,1110.38,1132.48,1091.09,1057.09,963.974,945.69,878.028,935.356,893.174,559.992,738.547,833.589,914.87,908.291,846.851,893.959,945.3,1043.47,1040.93,1079.37,1153.75,1232.0,1297.49,1396.71,1453.2,1512.95,1601.49,1690.19,1736.78,1793.71,1900.69,1979.16,2005.48,2123.52,2268.35,2146.37,2204.96,2306.56,2437.44,2563.49,2695.33,2796.99,2012.0
